DEPT,Vp,Vs,DEN,phi,Kbulk_GPa,K_bg_depth,phi_bg_depth
1884.426,3542.818353844795,1829.3352634980997,2.6056,0.10840454545454546,21.078275343781414,21.530028747681506,0.1136030303030303
1884.5784,3577.6495499767598,1851.2040114279052,2.6076,0.10749848484848477,21.461333530494795,21.530028747681506,0.1136030303030303
1884.7308,3619.698857205968,1855.1780343999187,2.6098,0.10493181818181818,22.21802538401358,21.513666437583463,0.1135015151515151
1884.8832,3628.4072863370466,1851.2501100850009,2.6117,0.09965606060606061,22.449746993431873,21.499257209558486,0.1134015151515151
1885.0356,3599.1781404246276,1813.8279386630995,2.6069,0.09816060606060603,22.33449643673355,21.499257209558486,0.11321060606060607
1885.188,3532.99548870786,1790.412482135525,2.6028,0.09900303030303034,21.363664358632988,21.499257209558486,0.11309393939393936
1885.3404,3475.1477906930345,1770.4995736395385,2.5988,0.10231515151515143,20.522967489102722,21.499257209558486,0.11303181818181812
1885.4928,3427.22212852083,1726.3605284203802,2.594,0.10961969696969698,20.16080306682474,21.499257209558486,0.11303181818181812
1885.6452,3394.33787025344,1692.3996928361187,2.5907,0.11686969696969694,19.95505833318282,21.499257209558486,0.11307727272727268
1885.7976,3359.377324864352,1660.8037243850451,2.5856,0.12281515151515152,19.670531164672425,21.4951669350474,0.11309393939393936
1885.95,3332.396734513594,1646.4684386369102,2.59,0.12583181818181818,19.400110713727035,21.461333530494795,0.11321060606060607
1886.1024,3329.9320248128006,1623.229651847063,2.5954,0.12699545454545447,19.660885050618297,21.452064964933832,0.1134015151515151
1886.2548,3333.176589464844,1615.293993575921,2.6016,0.12531666666666666,19.85324301523409,21.363664358632988,0.1135015151515151
1886.4072,3332.797548950464,1613.7212900028696,2.6015,0.11959696969696962,19.863521629468167,21.335252955294646,0.1136030303030303
1886.5596,3314.116963973113,1612.9228564609784,2.6,0.1183515151515151,19.53816209722531,21.270266914543544,0.11390757575757578
1886.712,3304.355179153942,1614.6436738864759,2.592,0.11967575757575752,19.291385671647532,21.207439263780547,0.1140090909090909
1886.8644,3320.3084575271764,1628.7950443590148,2.5855,0.12424545454545448,19.3580276808927,21.146472556066797,0.1140166666666666
1887.0168,3361.4297987222594,1680.0386276597856,2.5782,0.12730757575757579,19.428895566580184,21.12478654614979,0.1140636363636364
1887.1692,3424.4151361845406,1720.2485330196855,2.5777,0.12660909090909087,20.05694365644932,21.124046413629948,0.11440000000000003
1887.3216,3514.7966249649735,1764.8969637171233,2.5759,0.11855454545454548,21.124046413629948,21.124046413629948,0.114419696969697
1887.474,3625.028394866446,1807.0767687475322,2.5781,0.11088787878787874,22.653237734792445,21.124046413629948,0.114419696969697
1887.6264,3690.3585749985477,1841.2390427248406,2.5876,0.10955909090909084,23.543360011397915,21.124046413629948,0.114419696969697
1887.7788,3704.050272031382,1872.496963642965,2.596,0.11091363636363631,23.480807658441872,21.124046413629948,0.114419696969697
1887.9312,3652.8454563540095,1886.8590297161727,2.6032,0.1039318181818181,22.377881037586285,21.124046413629948,0.114419696969697
1888.0836,3619.913801396422,1893.8370144479636,2.6053,0.09369545454545447,21.680310714911446,21.124046413629948,0.114419696969697
1888.236,3631.217029550101,1897.6253534700768,2.6041,0.09525909090909093,21.8338884500857,21.124046413629948,0.114419696969697
1888.3884,3640.9071688124286,1902.0482588582845,2.6014,0.10287727272727273,21.936274907211583,21.124046413629948,0.114419696969697
1888.5408,3638.20834949718,1899.1044675684923,2.5906,0.11440000000000003,21.832962713898706,21.124046413629948,0.114419696969697
1888.6932,3619.2174748358707,1897.8262169001175,2.5909,0.1140090909090909,21.4951669350474,21.124046413629948,0.11453181818181815
1888.8456,3591.408897456321,1898.747188165971,2.5916,0.11119696969696963,20.96923172666739,21.124046413629948,0.11440000000000003
1888.998,3581.222550422626,1903.622253394106,2.5972,0.10594999999999999,20.760591917640923,21.124046413629948,0.11440000000000003
1889.1504,3596.9737272224124,1904.1252924437838,2.5964,0.1077424242424242,21.04112820530444,21.124046413629948,0.11440000000000003
1889.3028,3614.517838973705,1910.9034974925662,2.5952,0.10690606060606053,21.270266914543544,21.12478654614979,0.11440000000000003
1889.4552,3635.804081691079,1913.954916565883,2.5934,0.11075151515151516,21.61540139671035,21.146472556066797,0.1140636363636364
1889.6076,3641.668428956999,1901.5356397563187,2.5918,0.11488636363636358,21.87642974315648,21.207439263780547,0.1140090909090909
1889.76,3623.864718561963,1902.1111686625936,2.5894,0.11666363636363636,21.513666437583463,21.270266914543544,0.1136030303030303
1889.9124,3593.153204130712,1872.0104950509644,2.5898,0.11634242424242426,21.335252955294646,21.335252955294646,0.1135015151515151
1890.0648,3572.801695439755,1860.704760241965,2.5951,0.11478636363636363,21.146472556066797,21.363664358632988,0.1134015151515151
1890.2172,3577.0869274372426,1842.5401907101639,2.6,0.1134015151515151,21.499257209558486,21.38092492707182,0.11309393939393936
1890.3696,3590.630433655799,1829.8799951731514,2.6063,0.11144242424242419,21.965929019013966,21.390697289893613,0.11307727272727268
1890.522,3595.7431497435905,1842.3853813248131,2.6026,0.1140636363636364,21.871010541752554,21.39663453993541,0.11186060606060608
1890.6744,3576.2097573738797,1834.96180173021,2.5999,0.1153318181818182,21.578727523861815,21.39663453993541,0.11168636363636367
1890.8268,3564.0202335321924,1844.7292369611598,2.5974,0.11463939393939393,21.207439263780547,21.39663453993541,0.11168636363636367
1890.9792,3578.590448638774,1848.0926083571624,2.5995,0.1136030303030303,21.452064964933832,21.39663453993541,0.11168636363636367
1891.1316,3620.709316911849,1864.7995829896997,2.6004,0.115430303030303,22.03292736905474,21.39663453993541,0.11168636363636367
1891.284,3630.425538757294,1869.9570057129395,2.5984,0.11168636363636367,22.13231542953968,21.452064964933832,0.11168636363636367
1891.4364,3609.6123693173477,1864.280615824244,2.599,0.10545454545454537,21.81924219859238,21.461333530494795,0.11144242424242419
1891.5888,3528.2637307684745,1803.1565888868054,2.5993,0.10746363636363636,21.08936867263794,21.461333530494795,0.11119696969696963
1891.7412,3468.4014742982126,1747.308668840866,2.6,0.1135015151515151,20.69346588739412,21.461333530494795,0.11091363636363631
1891.8936,3387.972918447446,1702.2949706342947,2.5992,0.12069393939393933,19.791910617832244,21.461333530494795,0.11119696969696963
1892.046,3263.883014208814,1684.9609495926907,2.5987,0.11914545454545451,17.84650588328476,21.461333530494795,0.11144242424242419
1892.1984,3203.831142962556,1706.9988071169755,2.5983,0.11671666666666662,16.575614306189358,21.461333530494795,0.11168636363636367
1892.3508,3228.608351164121,1737.392645607811,2.6025,0.11309393939393936,16.65392045985843,21.452064964933832,0.11186060606060608
1892.5032,3377.7793538777973,1739.622762119144,2.6089,0.10845454545454536,19.238924907176685,21.39663453993541,0.112780303030303
1892.6556,3524.958626838952,1762.7535042533366,2.6121,0.1013848484848485,21.634109017508987,21.39663453993541,0.11283939393939385
1892.808,3544.7218765627363,1758.6343581071142,2.6123,0.09932424242424245,22.05127793388671,21.390697289893613,0.11307727272727268
1892.9604,3523.373560826745,1719.7991310726177,2.6084,0.10200606060606056,22.094580483238964,21.390697289893613,0.11309393939393936
1893.1128,3489.7819687728634,1681.7164100872087,2.6054,0.1070651515151515,21.90538183279068,21.390697289893613,0.1134015151515151
1893.2652,3462.585783631557,1641.035359789465,2.5981,0.11307727272727268,21.821019898155598,21.390697289893613,0.1135015151515151
1893.4176,3409.289194521872,1615.3701837006604,2.5939,0.11529999999999994,21.12478654614979,21.390697289893613,0.1135015151515151
1893.57,3361.763469939901,1617.0310291702212,2.5928,0.11523333333333331,20.262907866400173,21.390697289893613,0.1135015151515151
1893.7224,3296.1257545510975,1584.154299123466,2.5976,0.11557878787878788,19.529757391813817,21.390697289893613,0.1135015151515151
1893.8748,3239.4722466080134,1557.8202782406036,2.6012,0.11613787878787878,18.880658664874463,21.390697289893613,0.1135015151515151
1894.0272,3226.383518345822,1524.6876341229897,2.6015,0.11889696969696963,19.016932304148945,21.390697289893613,0.1134015151515151
1894.1796,3232.5631956559782,1525.0553382940996,2.5969,0.119890909090909,19.08307666870689,21.39663453993541,0.11327121212121205
1894.332,3264.173129686627,1531.5405398479415,2.5887,0.1251257575757576,19.486018983972404,21.452064964933832,0.11309393939393936
1894.4844,3271.8571976027847,1551.317933143694,2.5819,0.12738636363636358,19.35461025752756,21.452064964933832,0.11307727272727268
1894.6368,3255.6693829288847,1560.8652970176106,2.5773,0.12893030303030295,18.945687189592103,21.452064964933832,0.11307727272727268
1894.7892,3300.6338126543787,1571.028745496436,2.5793,0.12547424242424243,19.611299521082202,21.452064964933832,0.11307727272727268
1894.9416,3508.2307605540427,1649.6827283414195,2.5812,0.12109848484848484,22.40243853509757,21.452064964933832,0.11307727272727268
1895.094,3744.6051517805918,1847.915577904071,2.5856,0.10621515151515151,24.483076820431297,21.452064964933832,0.11307727272727268
1895.2464,3910.2389761537,2100.296025975315,2.5897,0.09482272727272723,24.364702966472855,21.39663453993541,0.11309393939393936
1895.3988,3985.6422729145006,2205.417889788438,2.5928,0.08778333333333331,24.372804601695353,21.390697289893613,0.11327121212121205
1895.5512,3978.213797667107,2249.487997933541,2.589,0.08878484848484847,23.5061955518198,21.38092492707182,0.1134015151515151
1895.7036,3948.8003316577706,2206.72878521318,2.5719,0.09096666666666668,23.40468817465486,21.335252955294646,0.1135015151515151
1895.856,3902.314118362513,2139.7386963459467,2.5544,0.09306969696969701,23.304846746668346,21.31482807872881,0.1136030303030303
1896.0084,3766.00366221616,2038.4510179882604,2.542,0.10282727272727275,21.968998204673284,21.270266914543544,0.1136030303030303
1896.1608,3692.374785732024,1982.5602345769432,2.5475,0.11186060606060608,21.38092492707182,21.218423165407682,0.11378636363636357
1896.3132,3673.9003611222274,1943.1327660762681,2.5626,0.11598484848484839,21.687772234947133,21.218423165407682,0.1136030303030303
1896.4656,3680.5415515994296,1939.8728517722022,2.5792,0.10910454545454538,21.99776606045089,21.218423165407682,0.1135015151515151
1896.618,3697.1446592756124,1934.1439223905713,2.5858,0.10610454545454548,22.44731690957067,21.270266914543544,0.1135015151515151
1896.7704,3690.979744416606,1922.7081419877068,2.584,0.10549999999999995,22.465957524687287,21.31482807872881,0.1135015151515151
1896.9228,3651.7032296248017,1899.799299417844,2.585,0.10644696969696968,22.030972630620752,21.335252955294646,0.1135015151515151
1897.0752,3612.7056296810797,1872.148474641233,2.5922,0.10626515151515147,21.71845932274614,21.38092492707182,0.1135015151515151
1897.2276,3593.7547899044735,1871.011899463803,2.5936,0.1033409090909091,21.390697289893613,21.335252955294646,0.1135015151515151
1897.38,3593.4073707292923,1869.3503210339322,2.5925,0.10367424242424245,21.39663453993541,21.31482807872881,0.1134015151515151
1897.5324,3629.314573936568,1888.9147106669764,2.5918,0.10473636363636357,21.808941008298476,21.290431166491576,0.1134015151515151
1897.6848,3675.402177989309,1893.1359536206537,2.5966,0.10363181818181816,22.66822154006723,21.218423165407682,0.1134015151515151
1897.8372,3676.4794573091744,1896.7396986125425,2.5998,0.10071212121212116,22.66940470664998,21.218423165407682,0.1134015151515151
1897.9896,3652.6484697344285,1879.918364174973,2.5987,0.10219545454545452,22.42604496717633,21.207439263780547,0.1135015151515151
1898.142,3581.382451225989,1847.5011455961828,2.5982,0.10474696969696973,21.50084882476168,21.20325599488498,0.1136030303030303
1898.2944,3528.521054203548,1815.4495471203861,2.5955,0.10871515151515151,20.90930842495343,21.12478654614979,0.1136030303030303
1898.4468,3520.3703318711327,1794.7834689136791,2.5908,0.11283939393939385,20.98032518836432,21.08936867263794,0.1136030303030303
1898.5992,3520.1182611909276,1764.7937542049917,2.5872,0.11733030303030295,21.31482807872881,20.98032518836432,0.1136030303030303
1898.7516,3532.34038410725,1790.8679834168447,2.5854,0.11537575757575758,21.20325599488498,20.98032518836432,0.113630303030303
1898.904,3587.9549245505345,1819.9948648438851,2.5905,0.112780303030303,21.907630872408244,20.98032518836432,0.1135015151515151
1899.0564,3606.17024246999,1836.6535304964027,2.595,0.10591666666666658,22.07497878571564,20.90930842495343,0.1135015151515151
1899.2088,3598.952903072689,1860.9853697731528,2.6086,0.09994545454545452,21.742089551745607,20.864732839041956,0.1135015151515151
1899.3612,3576.041926979758,1845.9738329575375,2.6102,0.10241060606060608,21.52001143641329,20.768250026837354,0.113630303030303
1899.5136,3534.003186168227,1829.938221573819,2.6002,0.11564090909090904,20.864732839041956,20.768250026837354,0.11378636363636357
1899.666,3475.7184348776027,1807.2814230088031,2.5805,0.12616060606060608,19.93590335769447,20.768250026837354,0.11378636363636357
1899.8184,3427.5304463211396,1795.772158461575,2.5674,0.12598030303030297,19.122597940754893,20.768250026837354,0.11378636363636357
1899.9708,3436.356379920315,1808.1155200734638,2.566,0.12380454545454549,19.115424333401357,20.768250026837354,0.11378636363636357
1900.1232,3498.6306212824184,1792.0567437599916,2.5678,0.12185909090909086,20.4357328870782,20.864732839041956,0.11378636363636357
1900.2756,3554.460918422323,1791.179498751816,2.5707,0.12228030303030302,21.481867124358782,20.90930842495343,0.11378636363636357
1900.428,3503.3918994406986,1774.74688895255,2.5722,0.12182575757575755,20.768250026837354,20.90930842495343,0.11378636363636357
1900.5804,3404.700228878962,1758.868784233888,2.5734,0.12161212121212121,19.215983835320237,20.90930842495343,0.11378636363636357
1900.7328,3360.851592159336,1716.3998400729809,2.5725,0.12588484848484854,18.95234205983879,20.90930842495343,0.11378636363636357
1900.8852,3360.951652137094,1699.8958758005208,2.5734,0.12901212121212122,19.154162811035583,20.90930842495343,0.11419848484848484
1901.0376,3410.7618039438617,1705.3971230935279,2.5737,0.13117121212121205,19.96021956071201,20.909101685898246,0.11430909090909089
1901.19,3449.3880391790726,1705.4381543667723,2.5768,0.12733181818181816,20.666585646509297,20.864732839041956,0.11430909090909089
1901.3424,3440.1689384798924,1754.5677477290783,2.5841,0.122769696969697,19.975312691879495,20.864732839041956,0.11430909090909089
1901.4948,3486.085964958431,1792.5594667488454,2.5882,0.11797727272727268,20.365086312222793,20.864732839041956,0.11430909090909089
1901.6472,3539.687350843637,1805.824138323285,2.5935,0.11327121212121205,21.218423165407682,20.864732839041956,0.11430909090909089
1901.7996,3569.981236515942,1814.3116330233288,2.5964,0.1073924242424242,21.69499157341849,20.864732839041956,0.11430909090909089
1901.952,3554.5769843472667,1799.9408287168512,2.6022,0.1068848484848485,21.638077706790774,20.864732839041956,0.11430909090909089
1902.1044,3489.374465517814,1777.5507240544953,2.6035,0.10749090909090908,20.73119855095106,20.864732839041956,0.11430909090909089
1902.2568,3449.6691237636705,1757.6871420687542,2.6029,0.11512272727272724,20.252986890072282,20.864732839041956,0.11430909090909089
1902.4092,3426.732787919193,1730.4043627990313,2.6013,0.11680757575757568,20.160331457160062,20.864732839041956,0.11430909090909089
1902.5616,3415.8264383621513,1730.3945390383367,2.5992,0.1178439393939393,19.950202684431723,20.864732839041956,0.11430909090909089
1902.714,3429.250335274475,1722.008603263455,2.6,0.1182015151515151,20.295616524808633,20.768250026837354,0.11430909090909089
1902.8664,3442.375781395586,1731.7079822193134,2.6011,0.11841818181818173,20.42262588358654,20.73119855095106,0.11466818181818184
1903.0188,3442.2941399685587,1728.473193354225,2.605,0.1158863636363636,20.490659529457176,20.666585646509297,0.11512272727272724
1903.1712,3424.549797538099,1719.202556242121,2.605,0.11583636363636361,20.284261656293836,20.654200624911812,0.11537575757575758
1903.3236,3409.163356862675,1719.480906315369,2.6007,0.11668939393939397,19.974005397654917,20.621431933979462,0.11564090909090904
1903.476,3400.138772067994,1714.5171451714518,2.6008,0.11430909090909089,19.87406074575595,20.58436513222395,0.11583636363636361
1903.6284,3410.658756206157,1722.5243798234076,2.6003,0.11141060606060608,19.96113230636113,20.490659529457176,0.1158863636363636
1903.7808,3472.712772017774,1763.7694669978944,2.6017,0.11378636363636357,20.58436513222395,20.490659529457176,0.11598484848484839
1903.9332,3592.145364034706,1839.0682536876398,2.596,0.11021363636363632,21.790682762180857,20.490659529457176,0.1163484848484848
1904.0856,3718.7647551874206,1957.4209566060067,2.5979,0.09433787878787872,22.655113994091362,20.490659529457176,0.1163484848484848
1904.238,3847.751249446128,2062.607723545601,2.6009,0.08507878787878778,23.753297124830848,20.490659529457176,0.1163484848484848
1904.3904,3868.388488752102,2089.0147841659805,2.6072,0.08306969696969688,23.844892760245514,20.490659529457176,0.1163484848484848
1904.5428,3825.2627985662793,2079.346724926578,2.6048,0.08879696969696967,23.098650274868408,20.4357328870782,0.11668939393939397
1904.6952,3772.389278889472,2037.075032932045,2.5975,0.09250909090909085,22.593110288012895,20.432901438212866,0.11680757575757568
1904.8476,3663.2325864248874,1972.664870903064,2.5867,0.09838181818181817,21.290431166491576,20.42262588358654,0.11693333333333328
1905.0,3534.863870629549,1926.1369453035245,2.5779,0.1067484848484848,19.459513274582104,20.365086312222793,0.11710606060606063
1905.1524,3454.572037687477,1851.544745968425,2.576,0.11867424242424238,18.96737316785698,20.295616524808633,0.11733030303030295
1905.3048,3386.3995173714075,1757.5168731422245,2.5725,0.12473484848484853,18.90585373207701,20.284261656293836,0.1178439393939393
1905.4572,3354.072535119825,1695.4243567066048,2.5744,0.12470909090909095,19.09479910340507,20.263427944735994,0.11797727272727268
1905.6096,3325.93146267875,1662.2311417477424,2.5749,0.12220757575757574,18.99710649730051,20.252986890072282,0.1182015151515151
1905.762,3313.0974961548286,1662.9902288412047,2.5803,0.12147121212121215,18.80840795479455,20.183993080886655,0.11841818181818173
1905.9144,3309.6438983869834,1670.8529353399651,2.5833,0.12201212121212121,18.680901518662193,20.160331457160062,0.11867424242424238
1906.0668,3342.0173153338073,1683.197677982416,2.5821,0.12202575757575754,19.085696738228506,20.159069954402295,0.11969393939393941
1906.2192,3407.916921962281,1705.8323460063768,2.586,0.11969393939393941,20.000328526967674,20.000328526967674,0.11980606060606062
1906.3716,3486.4368683835773,1740.1014602465602,2.5905,0.113630303030303,21.029604517826574,19.975312691879495,0.12147121212121215
1906.524,3517.1733373336183,1779.4227968112837,2.5972,0.10644999999999999,21.16384077589516,19.974005397654917,0.12161212121212121
1906.6764,3489.9018407858234,1782.9023872641808,2.5968,0.1030212121212121,20.621431933979462,19.96113230636113,0.12178787878787879
1906.8288,3391.3806858199564,1761.779443478844,2.5881,0.11240757575757578,19.056112697619714,19.96021956071201,0.12182575757575755
1906.9812,3325.245684162754,1722.3365235360563,2.5795,0.12316363636363636,18.31961259316095,19.950202684431723,0.12185909090909086
1907.1336,3300.6445353108325,1672.8823466455908,2.5743,0.1276893939393939,18.43938624864098,19.93590335769447,0.12201212121212121
1907.286,3304.1832390752193,1646.3021396526563,2.5735,0.1259818181818181,18.796533200169705,19.87406074575595,0.12202575757575754
1907.4384,3376.739053848353,1672.6546752838383,2.578,0.12301818181818183,19.77842052212005,19.787641951225034,0.12202575757575754
1907.5908,3506.1322805734044,1809.7838768919455,2.578,0.11466818181818184,20.432901438212866,19.787641951225034,0.12202575757575754
1907.7432,3748.96682016767,1971.4042892272587,2.5789,0.10679545454545453,22.882164643082707,19.787641951225034,0.12202575757575754
1907.8956,3945.1510107507956,2085.918204358392,2.5723,0.10064545454545458,25.112876567527714,19.77842052212005,0.12220757575757574
1908.048,3965.6002393931903,2174.71028834889,2.5651,0.09967727272727266,24.163666458232903,19.701976420431336,0.12220757575757574
1908.2004,3879.76298823215,2151.3147864777725,2.5614,0.10454848484848486,22.74955333153357,19.557495192753226,0.1223575757575758
1908.3528,3721.584457256724,2024.4999026938203,2.5681,0.10831818181818184,21.5345227927042,19.701976420431336,0.122769696969697
1908.5052,3616.370483392934,1925.7487390705228,2.5812,0.11419848484848484,20.99408144143062,19.77842052212005,0.1223575757575758
1908.6576,3575.29527270424,1878.069654941671,2.5878,0.1163484848484848,20.909101685898246,19.787641951225034,0.12220757575757574
1908.81,3566.9105849944003,1881.825321169794,2.5814,0.12178787878787879,20.654200624911812,19.787641951225034,0.12202575757575754
1908.9624,3565.0498791181417,1903.3845024035852,2.5718,0.12354696969696964,20.263427944735994,19.787641951225034,0.12201212121212121
1909.1148,3560.593759381896,1899.2310855775584,2.5652,0.1239469696969697,20.183993080886655,19.787641951225034,0.12178787878787879
1909.2672,3538.167048381649,1871.3840936035872,2.5683,0.1223575757575758,20.159069954402295,19.787641951225034,0.12178787878787879
1909.4196,3533.4050524910044,1902.3153574517962,2.5721,0.11980606060606062,19.701976420431336,19.787641951225034,0.12178787878787879
1909.572,3575.8405512988825,2014.3342882916822,2.5646,0.12487878787878787,18.917974028940673,19.787641951225034,0.12201212121212121
1909.7244,3637.0231776700143,2129.795971415455,2.5303,0.12997272727272724,18.16729191599338,19.787641951225034,0.12202575757575754
1909.8768,3675.9562551557465,2254.2227849561696,2.4784,0.13769999999999993,16.697709212164142,19.787641951225034,0.12220757575757574
1910.0292,3677.2379213954205,2259.24545056307,2.4417,0.1426212121212121,16.399658653205048,19.787641951225034,0.1223575757575758
1910.1816,3687.2647826292086,2243.2382704691813,2.4317,0.14280151515151507,16.745734245890972,19.787641951225034,0.12301818181818183
1910.334,3699.271554203795,2246.270218642864,2.442,0.14243030303030296,16.988921158865384,19.787641951225034,0.12316363636363636
1910.4864,3705.5453096525325,2231.284987361176,2.4483,0.13917121212121206,17.365520421372718,19.787641951225034,0.12354696969696964
1910.6388,3695.0112499030183,2272.0970382231126,2.4526,0.14206818181818182,16.603795103153995,19.787641951225034,0.1239469696969697
1910.7912,3661.4459828603967,2288.7281639714543,2.4547,0.1413818181818182,15.763636335298829,19.77842052212005,0.12470909090909095
1910.9436,3707.6052130291673,2302.007005714234,2.4436,0.1462454545454545,16.324929383827865,19.701976420431336,0.12473484848484853
1911.096,3790.8137439384914,2281.6488955561745,2.4313,0.1472227272727273,18.062224784506157,19.557495192753226,0.12487575757575753
1911.2484,3867.755255350521,2262.770959027365,2.4331,0.14247727272727267,19.787641951225034,19.459513274582104,0.12487878787878787
1911.4008,3956.714991899639,2291.432987613632,2.4553,0.13000000000000003,21.249901306881608,19.35882007345754,0.1259818181818181
1911.5532,4082.0152941649153,2363.083793338709,2.4872,0.11693333333333328,22.925257390837572,19.1175079034913,0.1276893939393939
1911.7056,4190.623891505737,2457.9554939095447,2.5089,0.10760757575757571,23.84944028806106,19.09479910340507,0.12892272727272724
1911.858,4222.624288956064,2534.3968709178794,2.5213,0.10444999999999993,23.36320426652752,19.085696738228506,0.12894545454545453
1912.0104,4135.073645824431,2530.9056124990866,2.5175,0.1071015151515151,21.545242730582803,19.056112697619714,0.12997272727272724
1912.1628,3975.821578484649,2499.9774444292257,2.4995,0.11710606060606063,18.6811986638806,18.99710649730051,0.13000000000000003
1912.3152,3845.7801773247857,2433.6067681095315,2.4715,0.13144090909090914,17.03712699965621,18.96737316785698,0.1312727272727272
1912.4676,3750.4937288742494,2365.288001750686,2.4428,0.14478787878787874,16.13897729189106,18.917974028940673,0.13144090909090914
1912.62,3681.061614304934,2284.3866519270764,2.4187,0.1553409090909091,15.944839806946735,18.90585373207701,0.13353333333333336
1912.7724,3660.597297066838,2234.0930813479617,2.4096,0.15819848484848476,16.252936839911435,18.80840795479455,0.13502121212121213
1912.9248,3643.63177323413,2209.851821025203,2.4111,0.15919393939393944,16.31059096625707,18.796533200169705,0.13603484848484848
1913.0772,3638.0389919480936,2199.2230566314365,2.4153,0.15907121212121217,16.391558167660044,18.796533200169705,0.13700454545454538
1913.2296,3633.6238960840788,2203.338983847241,2.4183,0.15796212121212122,16.27584994346866,18.796533200169705,0.137560606060606
1913.382,3655.548506178333,2206.259174650603,2.4226,0.15315909090909086,16.65035735945158,18.796533200169705,0.13769999999999993
1913.5344,3708.936126717117,2179.052641136196,2.4367,0.1493363636363636,18.092936044945702,18.780809674963077,0.13864545454545454
1913.6868,3753.514301652999,2159.4844443436814,2.4595,0.14337727272727277,19.35882007345754,18.780809674963077,0.13917121212121206
1913.8392,3780.3760283478587,2189.9194730398494,2.4766,0.13864545454545454,19.557495192753226,18.6811986638806,0.13956515151515156
1913.9916,3793.479397225085,2237.668595995102,2.4782,0.137560606060606,19.1175079034913,18.627478054118452,0.14101818181818176
1914.144,3779.972840746322,2291.7534470287655,2.4635,0.13956515151515156,17.94745856096878,18.441156713003185,0.1413818181818182
1914.2964,3751.1537751522987,2307.2311409591057,2.4487,0.14364999999999994,17.075766035566215,18.43938624864098,0.14149545454545448
1914.4488,3718.5469850855525,2286.8289755036203,2.4419,0.14561060606060605,16.738758901343676,18.349132301115628,0.14206818181818182
1914.6012,3685.757714636739,2279.995063002816,2.4363,0.1488075757575757,16.21026300510438,18.31961259316095,0.14243030303030296
1914.7536,3668.7706729449833,2271.9988073497075,2.4237,0.1520757575757575,15.941256935065425,18.248852340742328,0.14247727272727267
1914.906,3668.5322260335806,2257.0254359657893,2.4189,0.15473030303030305,16.124170348841073,18.21882378632661,0.1426212121212121
1915.0584,3697.9610258202124,2229.5059903344186,2.4282,0.1511621212121212,17.11230193974214,18.16729191599338,0.14280151515151507
1915.2108,3721.4481414736356,2237.3088873572233,2.4438,0.15078484848484847,17.534529402250747,18.092936044945702,0.14337727272727277
1915.3632,3733.6880826997217,2240.5043192924477,2.4408,0.1511439393939394,17.689162388902936,18.062224784506157,0.14364999999999994
1915.5156,3741.6218604993737,2245.877951859518,2.4355,0.1517999999999999,17.716907828061743,18.038015777366372,0.14478787878787874
1915.668,3750.7244878747497,2256.2051192465105,2.4385,0.1495909090909091,17.753870220121236,18.038015777366372,0.14511515151515147
1915.8204,3794.631741447139,2252.044239960929,2.4592,0.14101818181818176,18.780809674963077,18.01687730801473,0.1454484848484848
1915.9728,3905.8295274561365,2268.895365066604,2.4865,0.12894545454545453,20.86585279498178,18.01687730801473,0.14561060606060605
1916.1252,4098.658254197495,2299.271972644095,2.5269,0.1102530303030303,24.637605213065886,18.003537345297524,0.1462454545454545
1916.2776,4327.44320230797,2350.573183569123,2.5667,0.08489242424242423,29.157298626417553,17.96478409650744,0.1465666666666666
1916.43,4500.912586607127,2457.0697991619522,2.5873,0.06989999999999999,31.587374897623725,17.94745856096878,0.1468984848484849
1916.5824,4523.5706525933365,2583.6573500728564,2.5808,0.06861969696969694,29.8400123463719,17.88730698978002,0.1472227272727273
1916.7348,4400.408279350853,2582.000542152345,2.5701,0.07546212121212117,26.9208310363736,17.82762735370459,0.1473969696969697
1916.8872,4234.127232189368,2517.3231142788713,2.5574,0.09001060606060607,24.240603699883607,17.753870220121236,0.14800606060606053
1917.0396,4099.209476597656,2405.7966438821095,2.5503,0.10766212121212118,23.172982189895666,17.748211802797677,0.14809999999999995
1917.192,3969.2616626361996,2301.5724391231074,2.5392,0.12487575757575753,22.070871700892223,17.716907828061743,0.14810151515151507
1917.3444,3896.0192346776394,2257.7727605049768,2.5303,0.12892272727272724,21.20960403626521,17.716907828061743,0.14818181818181814
1917.4968,3868.452314471667,2246.0550342434967,2.5171,0.1312727272727272,20.73731047109668,17.716907828061743,0.14818181818181814
1917.6492,3871.1398144443806,2263.5338605505704,2.5037,0.13353333333333336,20.415861019404197,17.748211802797677,0.14818181818181814
1917.8016,3871.9315450632876,2253.0064108676515,2.4945,0.13502121212121213,20.514277514219224,17.753870220121236,0.14827121212121214
1917.954,3867.662005930923,2223.9328150480287,2.4967,0.13700454545454538,20.88316404934826,17.753870220121236,0.14827121212121214
1918.1064,3859.4247583111223,2193.5806101291896,2.5065,0.13603484848484848,21.253695324328756,17.82762735370459,0.14846666666666664
1918.2588,3786.6693832623746,2188.524749069985,2.503,0.14149545454545448,19.905551987114073,17.837159449876072,0.14846666666666664
1918.4112,3682.809568055252,2201.2465063878035,2.4784,0.15439999999999993,17.602682517760368,17.88730698978002,0.14846666666666664
1918.5636,3604.686091919495,2217.76115265371,2.4405,0.16838484848484842,15.706592143492983,17.94745856096878,0.14846666666666664
